3.349000000000000000e+03,1.002000000000000000e+03,2.089000000000000000e+03,1.625000000000000000e+03,3.502000000000000000e+03,3.160000000000000000e+02,1.530000000000000000e+03,1.042000000000000000e+03,2.286000000000000000e+03,9.340000000000000000e+02,2.820000000000000000e+02,2.770000000000000000e+02,2.069000000000000000e+03,1.613000000000000000e+03,2.952000000000000000e+03,3.110000000000000000e+03,2.591000000000000000e+03,8.200000000000000000e+02,1.116000000000000000e+03,5.908000000000000000e+03,1.143000000000000000e+03,1.080000000000000000e+02,1.460000000000000000e+02,2.457000000000000000e+03,1.081000000000000000e+03,1.480000000000000000e+03,1.283000000000000000e+03,3.840000000000000000e+02,1.790000000000000000e+02,6.510000000000000000e+02,4.690000000000000000e+02,3.280000000000000000e+02,1.330000000000000000e+02,4.270000000000000000e+02,2.880000000000000000e+02,2.950000000000000000e+02,2.240000000000000000e+02,2.300000000000000000e+02
8.444000000000000000e+03,1.920000000000000000e+03,3.118000000000000000e+03,4.261000000000000000e+03,3.425000000000000000e+03,1.790000000000000000e+03,3.810000000000000000e+03,6.153000000000000000e+03,3.303000000000000000e+03,1.329000000000000000e+03,2.525000000000000000e+03,1.277000000000000000e+03,6.216000000000000000e+03,3.382000000000000000e+03,5.831000000000000000e+03,5.617000000000000000e+03,3.714000000000000000e+03,1.616000000000000000e+03,4.692000000000000000e+03,1.124100000000000000e+04,9.114000000000000000e+03,2.572000000000000000e+03,1.601000000000000000e+03,6.110000000000000000e+03,2.242000000000000000e+03,3.074000000000000000e+03,5.374000000000000000e+03,1.238000000000000000e+03,9.670000000000000000e+02,1.365000000000000000e+03,1.568000000000000000e+03,1.843000000000000000e+03,9.360000000000000000e+02,2.271000000000000000e+03,1.082000000000000000e+03,2.007000000000000000e+03,8.020000000000000000e+02,9.390000000000000000e+02
2.770000000000000000e+02,1.040000000000000000e+02,9.100000000000000000e+01,4.030000000000000000e+02,4.160000000000000000e+02,4.600000000000000000e+01,2.670000000000000000e+02,3.140000000000000000e+02,2.100000000000000000e+02,9.700000000000000000e+01,2.700000000000000000e+01,-2.000000000000000000e+00,5.880000000000000000e+02,3.070000000000000000e+02,7.470000000000000000e+02,3.930000000000000000e+02,8.220000000000000000e+02,5.150000000000000000e+02,3.390000000000000000e+02,7.480000000000000000e+02,2.010000000000000000e+02,4.800000000000000000e+01,-3.600000000000000000e+01,5.980000000000000000e+02,1.630000000000000000e+02,1.690000000000000000e+02,1.040000000000000000e+02,6.400000000000000000e+01,3.500000000000000000e+01,-5.000000000000000000e+00,2.300000000000000000e+01,5.900000000000000000e+01,3.300000000000000000e+01,3.500000000000000000e+01,7.900000000000000000e+01,7.100000000000000000e+01,1.400000000000000000e+01,6.400000000000000000e+01
4.600000000000000000e+02,1.510000000000000000e+02,2.300000000000000000e+02,3.140000000000000000e+02,6.320000000000000000e+02,1.810000000000000000e+02,2.130000000000000000e+02,2.270000000000000000e+02,3.620000000000000000e+02,4.700000000000000000e+01,2.250000000000000000e+02,4.300000000000000000e+01,4.950000000000000000e+02,4.420000000000000000e+02,5.220000000000000000e+02,4.670000000000000000e+02,4.850000000000000000e+02,4.720000000000000000e+02,1.560000000000000000e+02,6.290000000000000000e+02,2.560000000000000000e+02,1.040000000000000000e+02,1.720000000000000000e+02,4.940000000000000000e+02,1.620000000000000000e+02,3.480000000000000000e+02,2.170000000000000000e+02,2.800000000000000000e+01,1.780000000000000000e+02,1.200000000000000000e+01,1.150000000000000000e+02,1.360000000000000000e+02,6.300000000000000000e+01,1.810000000000000000e+02,7.400000000000000000e+01,2.020000000000000000e+02,4.000000000000000000e+00,-2.500000000000000000e+01
7.670000000000000000e+02,8.140000000000000000e+02,1.547000000000000000e+03,8.310000000000000000e+02,1.423000000000000000e+03,4.300000000000000000e+02,7.640000000000000000e+02,7.520000000000000000e+02,1.777000000000000000e+03,4.260000000000000000e+02,4.720000000000000000e+02,7.600000000000000000e+01,9.200000000000000000e+02,6.060000000000000000e+02,1.417000000000000000e+03,8.690000000000000000e+02,2.031000000000000000e+03,9.540000000000000000e+02,5.320000000000000000e+02,3.192000000000000000e+03,8.960000000000000000e+02,7.000000000000000000e+01,3.210000000000000000e+02,9.920000000000000000e+02,3.630000000000000000e+02,6.360000000000000000e+02,4.190000000000000000e+02,3.230000000000000000e+02,1.250000000000000000e+02,1.580000000000000000e+02,2.950000000000000000e+02,3.680000000000000000e+02,1.100000000000000000e+02,2.630000000000000000e+02,2.260000000000000000e+02,8.700000000000000000e+01,1.830000000000000000e+02,1.110000000000000000e+02
1.582000000000000000e+03,6.240000000000000000e+02,7.530000000000000000e+02,7.430000000000000000e+02,6.260000000000000000e+02,1.157000000000000000e+03,5.520000000000000000e+02,5.720000000000000000e+02,1.776000000000000000e+03,7.560000000000000000e+02,1.972000000000000000e+03,2.190000000000000000e+02,1.322000000000000000e+03,7.320000000000000000e+02,1.636000000000000000e+03,2.076000000000000000e+03,9.170000000000000000e+02,4.530000000000000000e+02,1.660000000000000000e+03,2.174000000000000000e+03,3.707000000000000000e+03,2.950000000000000000e+02,1.377000000000000000e+03,1.456000000000000000e+03,4.040000000000000000e+02,1.982000000000000000e+03,9.490000000000000000e+02,4.290000000000000000e+02,3.140000000000000000e+02,2.080000000000000000e+02,3.850000000000000000e+02,6.880000000000000000e+02,2.480000000000000000e+02,4.540000000000000000e+02,3.910000000000000000e+02,4.120000000000000000e+02,3.930000000000000000e+02,2.860000000000000000e+02
1.766000000000000000e+03,2.015000000000000000e+03,3.556000000000000000e+03,8.280000000000000000e+02,1.496000000000000000e+03,2.606000000000000000e+03,4.730000000000000000e+02,2.067000000000000000e+03,4.461000000000000000e+03,1.777000000000000000e+03,2.744000000000000000e+03,2.910000000000000000e+02,3.578000000000000000e+03,1.706000000000000000e+03,2.041000000000000000e+03,3.847000000000000000e+03,8.578000000000000000e+03,1.110000000000000000e+02,5.760000000000000000e+02,5.796000000000000000e+03,-1.100000000000000000e+01,1.628000000000000000e+03,1.962000000000000000e+03,1.306000000000000000e+03,8.920000000000000000e+02,2.452000000000000000e+03,7.600000000000000000e+02,1.720000000000000000e+02,3.710000000000000000e+02,2.920000000000000000e+02,2.480000000000000000e+02,6.180000000000000000e+02,-2.030000000000000000e+02,7.840000000000000000e+02,4.060000000000000000e+02,1.180000000000000000e+02,4.300000000000000000e+01,2.140000000000000000e+02
1.753000000000000000e+03,1.602000000000000000e+03,2.761000000000000000e+03,1.486000000000000000e+03,2.298000000000000000e+03,1.013000000000000000e+03,8.980000000000000000e+02,1.586000000000000000e+03,2.334000000000000000e+03,8.780000000000000000e+02,2.016000000000000000e+03,4.260000000000000000e+02,2.151000000000000000e+03,2.263000000000000000e+03,2.901000000000000000e+03,2.523000000000000000e+03,3.297000000000000000e+03,9.540000000000000000e+02,1.146000000000000000e+03,4.700000000000000000e+03,2.914000000000000000e+03,1.000000000000000000e+03,1.122000000000000000e+03,2.298000000000000000e+03,4.980000000000000000e+02,7.530000000000000000e+02,6.720000000000000000e+02,8.240000000000000000e+02,1.174000000000000000e+03,4.400000000000000000e+02,6.510000000000000000e+02,6.600000000000000000e+02,5.800000000000000000e+02,4.070000000000000000e+02,5.290000000000000000e+02,6.970000000000000000e+02,7.860000000000000000e+02,8.450000000000000000e+02
9.940000000000000000e+02,5.390000000000000000e+02,1.441000000000000000e+03,6.800000000000000000e+02,9.500000000000000000e+02,1.258000000000000000e+03,5.090000000000000000e+02,3.310000000000000000e+02,1.974000000000000000e+03,6.640000000000000000e+02,8.840000000000000000e+02,3.140000000000000000e+02,1.991000000000000000e+03,1.062000000000000000e+03,1.030000000000000000e+03,6.750000000000000000e+02,1.731000000000000000e+03,7.620000000000000000e+02,8.000000000000000000e+02,1.158000000000000000e+03,1.185000000000000000e+03,1.410000000000000000e+02,7.670000000000000000e+02,1.145000000000000000e+03,5.210000000000000000e+02,7.000000000000000000e+02,4.560000000000000000e+02,8.320000000000000000e+02,2.940000000000000000e+02,1.480000000000000000e+02,3.090000000000000000e+02,2.590000000000000000e+02,2.560000000000000000e+02,2.380000000000000000e+02,3.820000000000000000e+02,2.450000000000000000e+02,2.670000000000000000e+02,3.420000000000000000e+02
2.890000000000000000e+02,2.880000000000000000e+02,4.470000000000000000e+02,4.240000000000000000e+02,3.640000000000000000e+02,3.200000000000000000e+02,3.810000000000000000e+02,5.300000000000000000e+01,8.690000000000000000e+02,4.030000000000000000e+02,5.260000000000000000e+02,6.000000000000000000e+01,6.730000000000000000e+02,3.080000000000000000e+02,9.290000000000000000e+02,6.980000000000000000e+02,1.060000000000000000e+03,3.580000000000000000e+02,3.100000000000000000e+02,1.047000000000000000e+03,-6.700000000000000000e+01,-4.400000000000000000e+01,3.950000000000000000e+02,6.510000000000000000e+02,1.660000000000000000e+02,1.900000000000000000e+02,2.010000000000000000e+02,1.510000000000000000e+02,6.600000000000000000e+01,-4.900000000000000000e+01,-3.600000000000000000e+01,1.920000000000000000e+02,-3.030000000000000000e+02,2.820000000000000000e+02,4.300000000000000000e+01,6.400000000000000000e+01,-4.400000000000000000e+01,-1.790000000000000000e+02
3.828000000000000000e+03,3.021000000000000000e+03,7.247000000000000000e+03,3.780000000000000000e+03,3.563000000000000000e+03,4.890000000000000000e+03,3.330000000000000000e+03,4.213000000000000000e+03,7.230000000000000000e+03,5.052000000000000000e+03,3.352000000000000000e+03,2.290000000000000000e+03,4.751000000000000000e+03,2.346000000000000000e+03,3.347000000000000000e+03,3.207000000000000000e+03,6.633000000000000000e+03,2.143000000000000000e+03,2.291000000000000000e+03,5.933000000000000000e+03,2.306000000000000000e+03,2.131000000000000000e+03,4.677000000000000000e+03,3.182000000000000000e+03,2.910000000000000000e+03,2.648000000000000000e+03,2.818000000000000000e+03,2.176000000000000000e+03,1.486000000000000000e+03,7.300000000000000000e+02,3.719000000000000000e+03,1.985000000000000000e+03,1.528000000000000000e+03,1.647000000000000000e+03,2.195000000000000000e+03,1.885000000000000000e+03,1.359000000000000000e+03,1.291000000000000000e+03
5.170000000000000000e+02,3.510000000000000000e+02,2.140000000000000000e+02,4.320000000000000000e+02,5.960000000000000000e+02,2.200000000000000000e+02,1.960000000000000000e+02,4.360000000000000000e+02,5.130000000000000000e+02,1.140000000000000000e+02,4.920000000000000000e+02,1.190000000000000000e+02,3.930000000000000000e+02,4.160000000000000000e+02,6.510000000000000000e+02,2.780000000000000000e+02,6.230000000000000000e+02,1.980000000000000000e+02,2.510000000000000000e+02,8.470000000000000000e+02,6.890000000000000000e+02,2.900000000000000000e+02,1.990000000000000000e+02,5.690000000000000000e+02,2.920000000000000000e+02,4.240000000000000000e+02,5.170000000000000000e+02,2.920000000000000000e+02,1.510000000000000000e+02,1.730000000000000000e+02,1.190000000000000000e+02,1.850000000000000000e+02,1.720000000000000000e+02,2.000000000000000000e+02,8.600000000000000000e+01,2.090000000000000000e+02,2.530000000000000000e+02,1.990000000000000000e+02
4.080000000000000000e+02,6.330000000000000000e+02,9.120000000000000000e+02,3.040000000000000000e+02,3.980000000000000000e+02,5.060000000000000000e+02,3.570000000000000000e+02,1.340000000000000000e+02,9.820000000000000000e+02,6.130000000000000000e+02,7.450000000000000000e+02,1.500000000000000000e+01,8.100000000000000000e+02,4.040000000000000000e+02,5.470000000000000000e+02,7.200000000000000000e+01,6.650000000000000000e+02,7.260000000000000000e+02,9.500000000000000000e+01,7.670000000000000000e+02,6.000000000000000000e+02,2.470000000000000000e+02,4.420000000000000000e+02,6.210000000000000000e+02,1.160000000000000000e+02,9.600000000000000000e+01,2.910000000000000000e+02,2.090000000000000000e+02,2.900000000000000000e+01,1.600000000000000000e+02,2.230000000000000000e+02,2.930000000000000000e+02,7.300000000000000000e+01,2.080000000000000000e+02,5.700000000000000000e+01,2.140000000000000000e+02,1.490000000000000000e+02,1.950000000000000000e+02
3.863000000000000000e+03,5.110000000000000000e+02,1.952000000000000000e+03,6.127000000000000000e+03,2.547000000000000000e+03,1.804000000000000000e+03,1.129000000000000000e+03,1.412000000000000000e+03,5.817000000000000000e+03,7.690000000000000000e+02,1.704000000000000000e+03,3.630000000000000000e+02,1.515000000000000000e+03,3.854000000000000000e+03,4.436000000000000000e+03,2.206000000000000000e+03,7.540000000000000000e+02,2.700000000000000000e+01,4.730000000000000000e+02,4.409000000000000000e+03,1.536000000000000000e+03,6.780000000000000000e+02,2.103000000000000000e+03,1.478000000000000000e+03,5.653000000000000000e+03,2.281000000000000000e+03,5.030000000000000000e+02,4.850000000000000000e+02,1.850000000000000000e+02,2.810000000000000000e+02,4.440000000000000000e+02,4.380000000000000000e+02,1.068000000000000000e+03,5.170000000000000000e+02,4.590000000000000000e+02,2.680000000000000000e+02,6.070000000000000000e+02,4.480000000000000000e+02
3.221000000000000000e+03,1.095400000000000000e+04,1.652900000000000000e+04,5.364000000000000000e+03,2.837000000000000000e+03,1.613500000000000000e+04,6.067000000000000000e+03,3.103000000000000000e+03,1.523500000000000000e+04,8.982000000000000000e+03,8.630000000000000000e+03,1.695000000000000000e+03,4.765000000000000000e+03,3.529000000000000000e+03,9.000000000000000000e+03,1.022700000000000000e+04,8.469000000000000000e+03,2.091000000000000000e+03,2.273000000000000000e+03,1.221700000000000000e+04,2.973000000000000000e+03,1.743000000000000000e+03,1.280500000000000000e+04,5.981000000000000000e+03,2.425000000000000000e+03,3.323000000000000000e+03,2.617000000000000000e+03,2.493000000000000000e+03,4.870000000000000000e+02,7.690000000000000000e+02,1.614000000000000000e+03,4.148000000000000000e+03,1.446000000000000000e+03,9.110000000000000000e+02,2.551000000000000000e+03,1.297000000000000000e+03,7.530000000000000000e+02,2.708000000000000000e+03
6.540000000000000000e+02,1.283000000000000000e+03,1.286000000000000000e+03,9.150000000000000000e+02,7.320000000000000000e+02,6.910000000000000000e+02,8.530000000000000000e+02,1.238000000000000000e+03,8.220000000000000000e+02,8.850000000000000000e+02,6.800000000000000000e+02,4.120000000000000000e+02,5.480000000000000000e+02,1.157000000000000000e+03,3.870000000000000000e+02,7.070000000000000000e+02,1.822000000000000000e+03,7.380000000000000000e+02,9.070000000000000000e+02,8.600000000000000000e+02,9.200000000000000000e+01,6.860000000000000000e+02,8.030000000000000000e+02,8.030000000000000000e+02,8.420000000000000000e+02,5.140000000000000000e+02,5.610000000000000000e+02,1.929000000000000000e+03,1.647000000000000000e+03,2.112000000000000000e+03,1.555000000000000000e+03,1.514000000000000000e+03,2.693000000000000000e+03,1.811000000000000000e+03,1.406000000000000000e+03,1.707000000000000000e+03,2.072000000000000000e+03,1.753000000000000000e+03
2.980000000000000000e+02,3.070000000000000000e+02,3.090000000000000000e+02,6.930000000000000000e+02,7.130000000000000000e+02,2.470000000000000000e+02,5.200000000000000000e+01,-2.150000000000000000e+02,-2.230000000000000000e+02,4.920000000000000000e+02,-2.500000000000000000e+01,4.080000000000000000e+02,7.240000000000000000e+02,3.600000000000000000e+02,9.380000000000000000e+02,8.480000000000000000e+02,9.260000000000000000e+02,3.900000000000000000e+02,6.150000000000000000e+02,8.270000000000000000e+02,6.800000000000000000e+01,1.220000000000000000e+02,-1.080000000000000000e+02,2.220000000000000000e+02,7.000000000000000000e+02,4.330000000000000000e+02,-6.740000000000000000e+02,2.224000000000000000e+03,3.348000000000000000e+03,6.218000000000000000e+03,1.548000000000000000e+03,3.297000000000000000e+03,3.482000000000000000e+03,2.947000000000000000e+03,1.050000000000000000e+03,4.863000000000000000e+03,2.612000000000000000e+03,1.671000000000000000e+03
1.124000000000000000e+03,1.062000000000000000e+03,1.398000000000000000e+03,9.420000000000000000e+02,9.280000000000000000e+02,8.420000000000000000e+02,1.066000000000000000e+03,1.668000000000000000e+03,9.660000000000000000e+02,1.175000000000000000e+03,6.260000000000000000e+02,7.470000000000000000e+02,7.060000000000000000e+02,8.640000000000000000e+02,5.150000000000000000e+02,8.250000000000000000e+02,1.837000000000000000e+03,8.830000000000000000e+02,1.309000000000000000e+03,8.170000000000000000e+02,3.830000000000000000e+02,8.250000000000000000e+02,7.310000000000000000e+02,8.990000000000000000e+02,1.171000000000000000e+03,8.050000000000000000e+02,1.286000000000000000e+03,1.641000000000000000e+03,2.545000000000000000e+03,3.818000000000000000e+03,2.943000000000000000e+03,2.535000000000000000e+03,1.373000000000000000e+03,2.402000000000000000e+03,2.137000000000000000e+03,3.965000000000000000e+03,2.539000000000000000e+03,2.286000000000000000e+03
3.650000000000000000e+02,6.240000000000000000e+02,1.080000000000000000e+02,8.730000000000000000e+02,6.860000000000000000e+02,3.020000000000000000e+02,3.250000000000000000e+02,2.440000000000000000e+02,2.730000000000000000e+02,1.440000000000000000e+02,3.400000000000000000e+01,3.990000000000000000e+02,2.810000000000000000e+02,5.890000000000000000e+02,8.540000000000000000e+02,2.890000000000000000e+02,5.340000000000000000e+02,5.400000000000000000e+02,4.400000000000000000e+01,6.160000000000000000e+02,4.470000000000000000e+02,2.390000000000000000e+02,9.000000000000000000e+00,5.150000000000000000e+02,5.000000000000000000e+01,2.680000000000000000e+02,4.830000000000000000e+02,6.790000000000000000e+02,1.305000000000000000e+03,2.694000000000000000e+03,1.028000000000000000e+03,2.680000000000000000e+03,3.223000000000000000e+03,1.674000000000000000e+03,7.350000000000000000e+02,2.727000000000000000e+03,2.399000000000000000e+03,7.840000000000000000e+02
3.930000000000000000e+02,1.180000000000000000e+02,6.670000000000000000e+02,4.100000000000000000e+02,1.190000000000000000e+02,1.470000000000000000e+02,7.350000000000000000e+02,2.480000000000000000e+02,2.580000000000000000e+02,4.090000000000000000e+02,3.060000000000000000e+02,1.500000000000000000e+01,8.700000000000000000e+01,1.880000000000000000e+02,9.900000000000000000e+01,6.700000000000000000e+01,-2.260000000000000000e+02,1.020000000000000000e+02,4.320000000000000000e+02,3.590000000000000000e+02,1.490000000000000000e+02,1.600000000000000000e+02,3.660000000000000000e+02,7.700000000000000000e+02,2.670000000000000000e+02,5.900000000000000000e+01,-1.870000000000000000e+02,8.220000000000000000e+02,1.137000000000000000e+03,1.050000000000000000e+03,1.157000000000000000e+03,1.083000000000000000e+03,1.099000000000000000e+03,6.520000000000000000e+02,2.620000000000000000e+02,6.180000000000000000e+02,8.050000000000000000e+02,6.730000000000000000e+02
